Est,Bay,DATE,STA,DEPTH,TEMP,SAL,DO,mondate
LC,LB,10/23/1990,B,2.199999996,17.75,27.29999995,6.639999986,10/15/1990
LC,MB,10/23/1990,C,3.299999997,18.97999996,31.19999999,6.789999992,10/15/1990
LC,MB,10/23/1990,D,4.699999988,18.96999997,32.39999998,6.349999994,10/15/1990
LC,LB,1/25/1991,A,1.099999998,10.67999998,9.5,12.97999999,1/15/1991
LC,LB,1/25/1991,B,1.699999999,10.72,11.5,11.80999997,1/15/1991
LC,MB,1/25/1991,C,2.699999996,11.51999998,22.69999999,8.599999994,1/15/1991
LC,MB,1/25/1991,D,4.199999988,11.38999999,21.89999998,8.939999998,1/15/1991
LC,LB,4/24/1991,A,1.199999999,24.94999999,2.399999999,8.25999999,4/15/1991
LC,LB,4/24/1991,B,2,24.29999995,4.299999997,8.159999996,4/15/1991
LC,MB,4/24/1991,C,3.099999994,23.64999998,11.79999998,6.5,4/15/1991
LC,MB,4/24/1991,D,4.299999997,23.63999999,23.39999998,5.739999995,4/15/1991
LC,LB,7/24/1991,A,1.399999999,29.59999996,7.599999994,7.099999994,7/15/1991
LC,LB,7/24/1991,B,2.099999994,29.52999997,13.09999999,6.379999995,7/15/1991
LC,MB,7/24/1991,C,3.099999994,30.01999998,23.89999998,2.889999993,7/15/1991
LC,MB,7/24/1991,D,4.5,29.72999996,32.5999999,3.18,7/15/1991
LC,LB,10/14/1991,A,1.199999999,24.97999996,16.29999995,8.299999982,10/15/1991
LC,LB,10/14/1991,B,2,24.54999995,20,7.75999999,10/15/1991
LC,MB,10/14/1991,C,3.199999996,23.59999996,22.89999998,6.359999999,10/15/1991
LC,MB,10/14/1991,D,4.399999991,24.98999995,31.59999996,5.879999995,10/15/1991
LC,LB,1/20/1992,A,1.099999998,9.619999975,3.899999999,9.679999977,1/15/1992
LC,LB,1/20/1992,B,1.899999999,9.709999979,14.19999999,9.279999971,1/15/1992
LC,MB,1/20/1992,C,2.599999994,11.38999999,24.79999995,8.139999986,1/15/1992
LC,MB,1/20/1992,D,4.099999994,12.29999998,27.89999998,7.569999993,1/15/1992
LC,LB,4/6/1992,A,1.299999997,17.75,5.5,7.839999989,4/15/1992
LC,LB,4/6/1992,B,2.099999994,18,9.699999988,7.709999993,4/15/1992
LC,MB,4/6/1992,C,3.099999994,18.09999996,17.5,6.359999999,4/15/1992
LC,MB,4/6/1992,D,4.5,18.76999998,24.39999998,7.359999999,4/15/1992
LC,LB,7/12/1992,A,1.199999999,28.56999999,4.799999997,6.779999986,7/15/1992
LC,LB,7/12/1992,B,1.799999997,28.83999997,10.19999999,6.625,7/15/1992
LC,MB,7/12/1992,C,2.699999996,29.09999996,21.59999996,6.159999996,7/15/1992
LC,MB,7/12/1992,D,4.099999994,28.11999995,32.89999998,4.25,7/15/1992
LC,LB,10/6/1992,A,1.399999999,25.22999996,19.79999995,8.099999994,10/15/1992
LC,LB,10/6/1992,B,2.199999996,24.59999996,23,7.539999992,10/15/1992
LC,MB,10/6/1992,C,3.5,24.36999995,26.39999998,6.36999999,10/15/1992
LC,MB,10/6/1992,D,4.599999994,24.21999997,27,6.519999996,10/15/1992
LC,LB,1/12/1993,A,1.099999998,12.06999999,16,8.769999981,1/15/1993
LC,LB,1/12/1993,B,1.699999999,12.80999997,21,9.029999971,1/15/1993
LC,MB,1/12/1993,C,2.799999997,11.89999998,21.29999995,9.619999975,1/15/1993
LC,MB,1/12/1993,D,4,14.29999998,27.19999999,7.919999987,1/15/1993
LC,MB,1/12/1993,E,3.099999994,14.45999998,22.19999999,8.159999996,1/15/1993
LC,MB,1/12/1993,F,1.199999999,15.98999998,14.59999999,9.369999975,1/15/1993
LC,LB,4/5/1993,A,1.099999998,17.38,0,10.05999997,4/15/1993
LC,LB,4/5/1993,B,1.799999997,17.71999997,10.39999998,8.879999995,4/15/1993
LC,MB,4/5/1993,C,2.799999997,18.84999996,15.29999998,8.829999983,4/15/1993
LC,MB,4/5/1993,D,3.899999999,19.01999998,20.89999998,8.349999994,4/15/1993
LC,MB,4/5/1993,E,3.199999996,19.21999997,16.89999998,8.399999976,4/15/1993
LC,MB,4/5/1993,F,1,17.54999995,5.599999994,9.319999993,4/15/1993
LC,LB,7/9/1993,A,1.099999998,28.11999995,0.799999999,6.849999994,7/15/1993
LC,LB,7/9/1993,B,1.799999997,28.11999995,1.699999999,6.529999986,7/15/1993
LC,MB,7/9/1993,C,2.899999999,28.58999997,5.599999994,6.75,7/15/1993
LC,MB,7/9/1993,D,4.099999994,27.79999995,28,1.919999998,7/15/1993
LC,MB,7/9/1993,E,3.299999997,28.94,13.39999998,4.569999993,7/15/1993
LC,MB,7/9/1993,F,1.099999998,28.26999998,13.29999998,5.939999998,7/15/1993
LC,LB,10/11/1993,A,1.299999997,24.30999994,19.39999998,6.069999993,10/15/1993
LC,LB,10/11/1993,B,2.199999996,24.95999998,23.29999995,6.339999989,10/15/1993
LC,MB,10/11/1993,C,3.199999996,25.89999998,28.19999999,5.559999987,10/15/1993
LC,MB,10/11/1993,D,4.599999994,25.48999995,29.29999995,6.089999989,10/15/1993
LC,MB,10/11/1993,E,3.699999996,25.47999996,29.39999998,5.969999999,10/15/1993
LC,MB,10/11/1993,F,1.599999998,25.03999996,28.5,6.739999995,10/15/1993
LC,LB,1/5/1994,A,0.799999999,11.23999998,18.39999998,9.289999992,1/15/1994
LC,LB,1/5/1994,B,1.399999999,11.56999999,23.39999998,8.789999992,1/15/1994
LC,MB,1/5/1994,C,2.599999994,11.95999998,26.19999999,8.949999988,1/15/1994
LC,MB,1/5/1994,D,3.899999999,13.70999998,30,7.879999995,1/15/1994
LC,MB,1/5/1994,E,2,12.07999998,25.19999999,8.75999999,1/15/1994
LC,MB,1/5/1994,F,1,13,16.69999999,10.47,1/15/1994
LC,LB,4/7/1994,A,1.299999997,15.73999998,14.19999999,8.649999976,4/15/1994
LC,LB,4/7/1994,B,2,16.79999995,21.29999995,7.949999988,4/15/1994
LC,MB,4/7/1994,C,3,17.77999997,25.19999999,7.419999987,4/15/1994
LC,MB,4/7/1994,D,4.299999997,17.78999996,27.09999996,7.079999998,4/15/1994
LC,MB,4/7/1994,E,3.5,17.69999999,25.5,7.629999995,4/15/1994
LC,MB,4/7/1994,F,1.399999999,16.45999998,21.89999998,8.029999971,4/15/1994
LC,LB,7/7/1994,A,1.099999998,29.05999994,6.399999991,10.41999999,7/15/1994
LC,LB,7/7/1994,B,1.799999997,29.32999998,12.79999998,8.449999988,7/15/1994
LC,MB,7/7/1994,C,2.799999997,29.27999997,26.5,8.549999982,7/15/1994
LC,MB,7/7/1994,D,3.899999999,28.04999995,33.39999998,4.559999987,7/15/1994
LC,MB,7/7/1994,E,3.399999999,29.05999994,29,3.899999999,7/15/1994
LC,MB,7/7/1994,F,1.299999997,30.71999997,21.29999995,6.919999987,7/15/1994
LC,LB,10/20/1994,A,1.899999999,21.91999996,0,7.11999999,10/15/1994
LC,LB,10/20/1994,B,2.5,21.91999996,0,6.779999986,10/15/1994
LC,MB,10/20/1994,C,3.099999994,25.45999998,26.09999996,5.879999995,10/15/1994
LC,MB,10/20/1994,D,4.199999988,24.40999997,28.09999996,6.079999998,10/15/1994
LC,MB,10/20/1994,E,3.5,25.27999997,26.89999998,5.549999997,10/15/1994
LC,MB,10/20/1994,F,1.299999997,24.69,21.69999999,0.629999999,10/15/1994
LC,LB,1/10/1995,A,1,14.75,15,10.69999999,1/15/1995
LC,LB,1/10/1995,B,1.599999998,13.45999998,18.89999998,12.92999998,1/15/1995
LC,MB,1/10/1995,C,2.599999994,13.19,25.79999995,8.899999976,1/15/1995
LC,MB,1/10/1995,D,4,14.02999997,29,8.439999998,1/15/1995
LC,MB,1/10/1995,E,3.299999997,11.84999999,24,6.179999992,1/15/1995
LC,MB,1/10/1995,F,1,14.72999999,15.19999999,16.35999995,1/15/1995
LC,LB,4/6/1995,A,1.599999998,19.35999995,10,6.049999997,4/15/1995
LC,LB,4/6/1995,B,2.399999999,19.65999997,11.39999998,6.409999996,4/15/1995
LC,MB,4/6/1995,C,3.399999999,19.63999999,19.69999999,7.039999992,4/15/1995
LC,MB,4/6/1995,D,4.699999988,19.22999996,23.39999998,7.50999999,4/15/1995
LC,MB,4/6/1995,E,3.699999996,19.39999998,22.69999999,6.779999986,4/15/1995
LC,MB,4/6/1995,F,2.199999996,19.5,21.29999995,3.919999994,4/15/1995
LC,LB,7/6/1995,A,1.199999999,28.59999996,6.699999988,6.459999993,7/15/1995
LC,LB,7/6/1995,B,1.699999999,28.64999998,12.69999999,6.419999987,7/15/1995
LC,MB,7/6/1995,C,2.699999996,28.70999998,19.59999996,6.539999992,7/15/1995
LC,MB,7/6/1995,D,3.899999999,29.16999996,25.5,5.75999999,7/15/1995
LC,MB,7/6/1995,E,3.099999994,29.06999999,23.09999996,5.809999987,7/15/1995
LC,MB,7/6/1995,F,1.099999998,28.27999997,19.39999998,6.299999997,7/15/1995
LC,LB,10/4/1995,A,1.399999999,23.69999999,16.79999995,6.359999999,10/15/1995
LC,LB,10/4/1995,B,2.399999999,25.52999997,24.59999996,5.339999989,10/15/1995
LC,MB,10/4/1995,C,3.5,25.42999995,27.5,5.75999999,10/15/1995
LC,MB,10/4/1995,D,4.5,24.63999999,27,5.789999992,10/15/1995
LC,MB,10/4/1995,E,3.799999997,25.29999995,27.29999995,5.809999987,10/15/1995
LC,MB,10/4/1995,F,1.799999997,24.39999998,23.29999995,4.949999988,10/15/1995
LC,LB,1/9/1996,A,0.899999999,6.979999989,23,11,1/15/1996
LC,LB,1/9/1996,B,1.599999998,7.319999993,25,10.79999998,1/15/1996
LC,MB,1/9/1996,C,2.5,8.959999979,29,9.669999987,1/15/1996
LC,MB,1/9/1996,D,3.399999999,11.17999998,33.19999993,9.119999975,1/15/1996
LC,MB,1/9/1996,E,2.799999997,7.629999995,24.89999998,10.5,1/15/1996
LC,MB,1/9/1996,F,0.699999999,6.079999998,19.79999995,12.23999998,1/15/1996
LC,LB,4/2/1996,A,1.099999998,17.96999997,27.09999996,8.119999975,4/15/1996
LC,LB,4/2/1996,B,1.599999998,17.21999997,29,8.639999986,4/15/1996
LC,MB,4/2/1996,C,2.599999994,17.19999999,29.69999999,8.419999987,4/15/1996
LC,MB,4/2/1996,D,3.799999997,19.95999998,32.29999995,7.989999995,4/15/1996
LC,MB,4/2/1996,E,3.099999994,17.50999999,28.69999999,8.269999981,4/15/1996
LC,MB,4/2/1996,F,0.899999999,18.88999999,22.5,9.379999995,4/15/1996
LC,LB,7/9/1996,A,1,30.07999998,16.79999995,5.139999986,7/15/1996
LC,LB,7/9/1996,B,1.599999998,30.34999996,25.59999996,4.679999992,7/15/1996
LC,MB,7/9/1996,C,2.399999999,30.69,27.89999998,4.75999999,7/15/1996
LC,MB,7/9/1996,D,4,30.31999999,30.69999999,4.859999999,7/15/1996
LC,MB,7/9/1996,E,3,30.70999998,29.89999998,5.089999989,7/15/1996
LC,MB,7/9/1996,F,1.099999998,30.83999997,26.29999995,6.219999999,7/15/1996
LC,LB,10/14/1996,A,1.299999997,23.22999996,17.59999996,6.689999998,10/15/1996
LC,LB,10/14/1996,B,1.899999999,23.92999995,21.59999996,6.229999989,10/15/1996
LC,MB,10/14/1996,C,2.899999999,23.61999995,25.79999995,6.779999986,10/15/1996
LC,MB,10/14/1996,D,4.099999994,23.90999997,27.79999995,6.329999998,10/15/1996
LC,MB,10/14/1996,E,3.399999999,24.05999994,27.19999999,6.75999999,10/15/1996
LC,MB,10/14/1996,F,1.199999999,24.10999995,25,7.349999994,10/15/1996
LC,LB,1/25/1997,A,1.199999999,13.09999999,0.5,9.979999989,1/15/1997
LC,LB,1/25/1997,B,1.799999997,11.97999999,19.39999998,9.219999999,1/15/1997
LC,MB,1/25/1997,C,2.699999996,11.67999998,24,11.60999998,1/15/1997
LC,MB,1/25/1997,D,3.799999997,11.75999999,28.79999995,10.67999998,1/15/1997
LC,MB,1/25/1997,E,3.099999994,11.23999998,28.19999999,12.27999997,1/15/1997
LC,MB,1/25/1997,F,1,15.17999998,18.09999996,9.859999985,1/15/1997
LC,LB,4/15/1997,A,1.5,16.78999996,0,7.629999995,4/15/1997
LC,LB,4/15/1997,B,2.199999996,16.34999996,0,8.099999994,4/15/1997
LC,MB,4/15/1997,C,2.699999996,15.79999998,2.899999999,8.5,4/15/1997
LC,MB,4/15/1997,D,4.099999994,18.29999995,19.89999998,6.989999995,4/15/1997
LC,MB,4/15/1997,E,3.199999996,18.00999999,19.09999996,5.879999995,4/15/1997
LC,MB,4/15/1997,F,1.299999997,16.69999999,1.799999997,9.399999976,4/15/1997
LC,LB,7/9/1997,A,1.199999999,30.60999995,1,6.779999986,7/15/1997
LC,LB,7/9/1997,B,1.799999997,30.65999997,5.5,7.129999995,7/15/1997
LC,MB,7/9/1997,C,2.599999994,30.00999999,13.5,5.599999994,7/15/1997
LC,MB,7/9/1997,D,4.099999994,24.26999998,34,1.289999999,7/15/1997
LC,MB,7/9/1997,E,3.5,25.75,30.19999999,0.12,7/15/1997
LC,MB,7/9/1997,F,1.399999999,28.50999999,0,6.649999991,7/15/1997
LC,LB,10/17/1997,A,1.399999999,20.89999998,0,7.969999999,10/15/1997
LC,LB,10/17/1997,B,2,20.84999996,0,8.229999989,10/15/1997
LC,MB,10/17/1997,C,2.699999996,21.25999999,9,8.25999999,10/15/1997
LC,MB,10/17/1997,D,4,23.29999995,24.79999995,6.209999993,10/15/1997
LC,MB,10/17/1997,E,3.299999997,21.66999996,17.29999995,5.629999995,10/15/1997
LC,MB,10/17/1997,F,1.099999998,21.5,10,5.079999998,10/15/1997
LC,LB,1/9/1998,A,0.799999999,14.30999997,3,10.57999998,1/15/1998
LC,LB,1/9/1998,B,1.299999997,14.91999999,17.79999995,8.329999983,1/15/1998
LC,MB,1/9/1998,C,2.099999994,14.85999998,26.59999996,9.049999982,1/15/1998
LC,MB,1/9/1998,D,3.399999999,15.19999999,31.5,8.459999979,1/15/1998
LC,MB,1/9/1998,E,2.699999996,14.35999998,25.5,8.589999974,1/15/1998
LC,MB,1/9/1998,F,0.6,14.55999997,20,10.84999999,1/15/1998
LC,LB,4/1/1998,A,1.299999997,22.21999997,12,5.519999996,4/15/1998
LC,LB,4/1/1998,B,1.899999999,21.96999997,16,6.159999996,4/15/1998
LC,MB,4/1/1998,C,2.799999997,22.16999996,21.89999998,6.669999987,4/15/1998
LC,MB,4/1/1998,D,4.099999994,21.31999999,24.79999995,6.649999991,4/15/1998
LC,MB,4/1/1998,E,3.399999999,21.82999998,23.79999995,5.50999999,4/15/1998
LC,MB,4/1/1998,F,1.399999999,22.67999995,18.39999998,6.769999996,4/15/1998
LC,LB,7/6/1998,A,1.299999997,29.16999996,20.89999998,6.909999996,7/15/1998
LC,LB,7/6/1998,B,1.899999999,29.17999995,23.59999996,6.979999989,7/15/1998
LC,MB,7/6/1998,C,3,29.66999996,28,6.719999999,7/15/1998
LC,MB,7/6/1998,D,4.099999994,29.63999999,30.89999998,6.699999988,7/15/1998
LC,MB,7/6/1998,E,3.399999999,29.65999997,29,7.319999993,7/15/1998
LC,MB,7/6/1998,F,1.299999997,29.56999999,27.5,5.899999991,7/15/1998
LC,LB,10/12/1998,A,1.5,25.01999998,7.399999991,6.199999988,10/15/1998
LC,LB,10/12/1998,B,2.199999996,25.35999995,12.09999999,6.299999997,10/15/1998
LC,MB,10/12/1998,C,3.099999994,25.69,24.5,6.409999996,10/15/1998
LC,MB,10/12/1998,D,4.199999988,26.69999999,31.39999998,5.849999994,10/15/1998
LC,MB,10/12/1998,E,3.299999997,26.48999995,29.79999995,3.109999999,10/15/1998
LC,MB,10/12/1998,F,1.199999999,25.25,21.19999999,1.469999999,10/15/1998
LC,LB,1/5/1999,A,1.199999999,8.729999989,15.09999999,9.849999994,1/15/1999
LC,LB,1/5/1999,B,1.699999999,9.059999973,20,9.209999979,1/15/1999
LC,MB,1/5/1999,C,2.5,10.16999999,22.79999995,8.579999983,1/15/1999
LC,MB,1/5/1999,D,3.699999996,12.63,29.19999999,7.649999991,1/15/1999
LC,MB,1/5/1999,E,2.799999997,9.109999985,19.29999995,9.129999995,1/15/1999
LC,MB,1/5/1999,F,0.699999999,9.119999975,16.39999998,8.449999988,1/15/1999
LC,LB,4/6/1999,A,1.199999999,22,12.89999998,7.339999989,4/15/1999
LC,LB,4/6/1999,B,2.099999994,22.22999996,16.5,6.829999998,4/15/1999
LC,MB,4/6/1999,C,3.099999994,22.54999995,24.5,6.449999988,4/15/1999
LC,MB,4/6/1999,D,4.399999991,22.39999998,27.09999996,6.729999989,4/15/1999
LC,MB,4/6/1999,E,3.599999994,22.38999999,26.39999998,5.889999986,4/15/1999
LC,MB,4/6/1999,F,1.399999999,23.19999999,16.79999995,7.929999992,4/15/1999
LC,LB,7/1/1999,A,1.399999999,28.47999996,2.699999996,6.569999993,7/15/1999
LC,LB,7/1/1999,B,1.5,28.79999995,5,6.399999991,7/15/1999
LC,MB,7/1/1999,C,3,28.92999995,20.69999999,6.149999991,7/15/1999
LC,MB,7/1/1999,D,4.099999994,28.94,26.89999998,5.489999995,7/15/1999
LC,MB,7/1/1999,E,3,29.27999997,24.79999995,5.5,7/15/1999
LC,MB,7/1/1999,F,1.599999998,29.44999999,25.29999995,6.329999998,7/15/1999
LC,LB,10/21/1999,A,1.299999997,18.94,27.31999999,8.159999996,10/15/1999
LC,LB,10/21/1999,B,1.699999999,17.72999996,28.65999997,8.599999994,10/15/1999
LC,MB,10/21/1999,C,2.599999994,18.89999998,30.10999995,8.679999977,10/15/1999
LC,MB,10/21/1999,D,3.899999999,19.58999997,30.72999996,8.129999995,10/15/1999
LC,MB,10/21/1999,E,3.099999994,18.88,30.32999998,8.429999977,10/15/1999
LC,MB,10/21/1999,F,1.099999998,18.30999994,28.75,11.04999998,10/15/1999
LC,LB,1/19/2000,A,1.399999999,19.56999999,27.39999998,7.199999988,1/15/2000
