Date,ddin,ddon
07/05/2015,0.031263608,1.504696011
07/06/2015,0.032327552,1.609921979
07/07/2015,0.033436815,1.683448344
07/08/2015,0.051409573,1.03082852
07/09/2015,0.050316775,1.653653727
07/10/2015,0.051524679,1.146644904
07/11/2015,0.060898878,0.614748324
07/12/2015,0.093250866,0.581580601
07/13/2015,0.099342685,0.575094277
07/14/2015,0.098392352,0.574209674
07/15/2015,0.097442019,0.573325072
07/16/2015,0.096491685,0.57244047
07/17/2015,0.095541352,0.571555867
07/18/2015,0.055968712,0.606017582
07/19/2015,0.044024699,2.002003431
07/20/2015,0.057236655,2.010015923
07/21/2015,0.05128877,0.605187138
07/22/2015,0.056020814,0.597807151
07/23/2015,0.049465494,0.659486034
07/24/2015,0.088889018,0.56536365
07/25/2015,0.050948652,0.597450335
07/26/2015,0.055498563,0.591234899
07/27/2015,0.045174471,0.612407054
07/28/2015,0.048846584,0.597007143
07/29/2015,0.06709863,0.576420575
07/30/2015,0.082051507,0.56419383
07/31/2015,0.080871197,0.564147262
08/01/2015,0.044177477,0.616911469
08/02/2015,0.077375878,0.56499306
08/03/2015,0.077330266,0.564007558
08/04/2015,0.076149956,0.56396099
08/05/2015,0.046238903,0.592541295
08/06/2015,0.043600665,0.617685351
08/07/2015,0.072609025,0.563821286
08/08/2015,0.071428715,0.563774718
08/09/2015,0.070248404,0.56372815
08/10/2015,0.05186035,1.08684178
08/11/2015,0.053109923,1.151277222
08/12/2015,0.040237691,0.600371114
08/13/2015,0.045757942,0.585427133
08/14/2015,0.041270928,0.589852789
08/15/2015,0.037819709,0.594392
08/16/2015,0.040858148,0.591850084
08/17/2015,0.056593548,1.264842535
08/18/2015,0.038985696,0.585487694
08/19/2015,0.054564514,0.567921248
08/20/2015,0.058195178,0.561322024
08/21/2015,0.058136282,1.727587109
08/22/2015,0.060351102,1.833518694
08/23/2015,0.066115391,1.898319477
08/24/2015,0.071892334,1.918520774
08/25/2015,0.068634562,1.863667788
08/26/2015,0.065079878,1.813136481
08/27/2015,0.065043588,1.787124446
08/28/2015,0.068993374,1.742210597
08/29/2015,0.043045245,0.841301292
08/30/2015,0.049368672,0.554795933
08/31/2015,0.048486021,0.554143324
09/01/2015,0.047603371,0.553490715
09/02/2015,0.04672072,0.552838106
09/03/2015,0.04583807,0.552185497
09/04/2015,0.042307588,0.558698835
09/05/2015,0.042968462,0.55401211
09/06/2015,0.035615485,0.659942778
09/07/2015,0.048293492,1.015342254
09/08/2015,0.028821602,0.517500981
09/09/2015,0.040716259,0.548083024
09/10/2015,0.040390706,0.546832595
09/11/2015,0.040065153,0.545582166
09/12/2015,0.064548945,1.438834183
09/13/2015,0.058816151,1.269367691
09/14/2015,0.050731959,1.060653019
09/15/2015,0.06323481,1.322697941
09/16/2015,0.063783481,1.343946785
09/17/2015,0.062119602,1.290579896
09/18/2015,0.052765094,1.09275985
09/19/2015,0.052595662,1.07951675
09/20/2015,0.057430225,1.15244503
09/21/2015,0.03854014,0.753774586
09/22/2015,0.033380603,0.549409411
09/23/2015,0.036158518,0.530577015
09/24/2015,0.035832965,0.529326586
09/25/2015,0.035507412,0.528076156
09/26/2015,0.024077733,0.444085377
09/27/2015,0.034856306,0.525575298
09/28/2015,0.034530753,0.524324869
09/29/2015,0.0342052,0.523074439
09/30/2015,0.032288629,0.534795988
10/01/2015,0.033554094,0.520573581
10/02/2015,0.023545302,0.437118913
10/03/2015,0.022359049,0.416440388
10/04/2015,0.032959255,0.525662212
10/05/2015,0.033741001,0.518663985
10/06/2015,0.03384091,0.518297019
10/07/2015,0.03394082,0.517930053
10/08/2015,0.034040729,0.517563086
10/09/2015,0.034140639,0.51719612
10/10/2015,0.034240548,0.516829154
10/11/2015,0.034340458,0.516462188
10/12/2015,0.034440367,0.516095222
10/13/2015,0.025498597,0.453235088
10/14/2015,0.033648,0.531635927
10/15/2015,0.053570687,0.731908392
10/16/2015,0.062319417,0.772952302
10/17/2015,0.039056927,0.597737204
10/18/2015,0.022766094,0.393580789
10/19/2015,0.035139733,0.513526459
10/20/2015,0.035239643,0.513159493
10/21/2015,0.035339552,0.512792527
10/22/2015,0.035439462,0.512425561
10/23/2015,0.035539371,0.512058594
10/24/2015,0.063848351,0.678555102
10/25/2015,0.066972739,0.679309239
10/26/2015,0.067751902,0.677708125
10/27/2015,0.066011536,0.6620131
10/28/2015,0.062503803,0.636236816
10/29/2015,0.066137618,0.644681298
10/30/2015,0.067292856,0.640913641
10/31/2015,0.070670712,0.644651906
11/01/2015,0.071865367,0.625179698
11/02/2015,0.074302597,0.603339996
11/03/2015,0.075384615,0.594937263
11/04/2015,0.076294891,0.587879823
11/05/2015,0.077164686,0.581135335
11/06/2015,0.078138639,0.57360424
11/07/2015,0.080406251,0.556380521
11/08/2015,0.08224377,0.542495771
11/09/2015,0.079511984,0.562542305
11/10/2015,0.070907738,0.561185813
11/11/2015,0.074032564,0.560492539
11/12/2015,0.073520752,0.551269485
11/13/2015,0.069555317,0.534989882
11/14/2015,0.066414428,0.521165279
11/15/2015,0.064955871,0.510394446
11/16/2015,0.069902469,0.513237479
11/17/2015,0.033424375,0.418566728
11/18/2015,0.045805363,0.534018968
11/19/2015,0.04634579,0.536005055
11/20/2015,0.048494097,0.442866928
11/21/2015,0.069209834,0.483052584
11/22/2015,0.043486238,0.423507584
11/23/2015,0.042592266,0.417724314
11/24/2015,0.044845546,0.419621494
11/25/2015,0.05591549,0.556302533
11/26/2015,0.044728095,0.410250534
11/27/2015,0.05511407,0.424489835
11/28/2015,0.046378568,0.405481948
11/29/2015,0.06756802,0.435536308
11/30/2015,0.044584523,0.357373516
12/01/2015,0.052830917,0.559838105
12/02/2015,0.053371345,0.561824193
12/03/2015,0.053911772,0.56381028
12/04/2015,0.054452199,0.565796368
12/05/2015,0.054992626,0.567782455
12/06/2015,0.055533054,0.569768542
12/07/2015,0.053409283,0.381270368
12/08/2015,0.0606492,0.384729458
12/09/2015,0.055479783,0.376341366
12/10/2015,0.051081841,0.376035287
12/11/2015,0.051529134,0.357013507
12/12/2015,0.074012759,0.496922501
12/13/2015,0.049579056,0.375940587
12/14/2015,0.057190066,0.353211409
12/15/2015,0.062730792,0.583653757
12/16/2015,0.076330278,0.526151207
12/17/2015,0.063178979,0.589605261
12/18/2015,0.063930411,0.591342016
12/19/2015,0.064681843,0.593078771
12/20/2015,0.065433274,0.594815526
12/21/2015,0.066184706,0.596552281
12/22/2015,0.066936138,0.598289036
12/23/2015,0.06768757,0.600025791
12/24/2015,0.069955276,0.432954626
12/25/2015,0.087392874,0.423218852
12/26/2015,0.068945598,0.383654808
12/27/2015,0.084150011,0.333765016
12/28/2015,0.085083678,0.32407756
12/29/2015,0.085754402,0.564407191
12/30/2015,0.072947594,0.612183076
12/31/2015,0.073699025,0.613919831
01/01/2016,0.074485371,0.614995122
01/02/2016,0.066345123,0.453625461
01/03/2016,0.103908362,0.4105434
01/04/2016,0.102233651,0.41771616
01/05/2016,0.078049718,0.611358731
01/06/2016,0.078940804,0.610449633
01/07/2016,0.079831891,0.609540535
01/08/2016,0.080722977,0.608631437
01/09/2016,0.081614064,0.607722339
01/10/2016,0.082505151,0.606813242
01/11/2016,0.083396237,0.605904144
01/12/2016,0.084287324,0.604995046
01/13/2016,0.085178411,0.604085948
01/14/2016,0.086069497,0.60317685
01/15/2016,0.086960584,0.602267752
01/16/2016,0.087851671,0.601358654
01/17/2016,0.088742757,0.600449557
01/18/2016,0.089633844,0.599540459
01/19/2016,0.09052493,0.598631361
01/20/2016,0.091416017,0.597722263
01/21/2016,0.113068467,0.512319918
01/22/2016,0.09267012,0.358093823
01/23/2016,0.123242794,0.295897702
01/24/2016,0.088820241,0.357719462
01/25/2016,0.108442124,0.559557573
01/26/2016,0.0959805,0.591934961
01/27/2016,0.096542308,0.590885773
01/28/2016,0.081356497,0.342031024
01/29/2016,0.138433234,0.26920518
01/30/2016,0.139190552,0.266930962
01/31/2016,0.132676107,0.264132207
02/01/2016,0.121427973,0.259050709
02/02/2016,0.077061395,0.310578189
02/03/2016,0.11039354,0.267972538
02/04/2016,0.092186959,0.280943999
02/05/2016,0.127326062,0.256014397
02/06/2016,0.116423884,0.54239832
02/07/2016,0.084454616,0.264024484
02/08/2016,0.099316911,0.253175803
02/09/2016,0.108789819,0.565292241
02/10/2016,0.111452821,0.559255071
02/11/2016,0.104969427,0.575147949
02/12/2016,0.105531235,0.574098761
02/13/2016,0.106093043,0.573049572
02/14/2016,0.10665485,0.572000384
02/15/2016,0.107931453,0.569285534
02/16/2016,0.107628573,0.571082919
02/17/2016,0.107890596,0.572395554
02/18/2016,0.12290074,0.383743259
02/19/2016,0.112712346,0.565135774
02/20/2016,0.114633518,0.562675397
02/21/2016,0.120156409,0.236721401
02/22/2016,0.110035692,0.577057765
02/23/2016,0.118255501,0.560333163
02/24/2016,0.105740106,0.257422901
02/25/2016,0.108763964,0.282780257
02/26/2016,0.100912422,0.258980838
02/27/2016,0.095251979,0.24062286
02/28/2016,0.106161385,0.305126445
02/29/2016,0.105275268,0.312518808
03/01/2016,0.103889329,0.318453346
03/02/2016,0.097390886,0.309489695
03/03/2016,0.096715121,0.31749418
03/04/2016,0.088853389,0.290962793
03/05/2016,0.079283313,0.241767279
03/06/2016,0.083422552,0.277416228
03/07/2016,0.074662319,0.240441495
03/08/2016,0.067959986,0.214791842
03/09/2016,0.078793378,0.298883518
03/10/2016,0.077402513,0.307019522
03/11/2016,0.081954379,0.238166448
03/12/2016,0.113236494,0.607337078
03/13/2016,0.113589313,0.609326335
03/14/2016,0.072112797,0.334517819
03/15/2016,0.074583936,0.357166503
03/16/2016,0.072509575,0.35873533
03/17/2016,0.067949346,0.352564896
03/18/2016,0.06724263,0.360029875
03/19/2016,0.069897977,0.370961059
03/20/2016,0.066196945,0.36976992
03/21/2016,0.062900712,0.369748466
03/22/2016,0.059861222,0.335655281
03/23/2016,0.111929097,0.637838839
03/24/2016,0.112071577,0.638806545
03/25/2016,0.1119745,0.641429001
03/26/2016,0.111877424,0.644051456
03/27/2016,0.052294155,0.240120059
03/28/2016,0.100157702,0.616622399
03/29/2016,0.103408575,0.637883645
03/30/2016,0.111489118,0.654541279
03/31/2016,0.111392041,0.657163734
04/01/2016,0.111294965,0.65978619
04/02/2016,0.111340431,0.662424862
04/03/2016,0.10122608,0.656433406
04/04/2016,0.059464949,0.299553214
04/05/2016,0.097882605,0.653735301
04/06/2016,0.111712351,0.67300117
04/07/2016,0.111805331,0.675645247
04/08/2016,0.111898311,0.678289324
04/09/2016,0.111991292,0.680933401
04/10/2016,0.112084272,0.683577478
04/11/2016,0.112177252,0.686221555
04/12/2016,0.112270232,0.688865633
04/13/2016,0.112363212,0.69150971
04/14/2016,0.112456192,0.694153787
04/15/2016,0.112549172,0.696797864
04/16/2016,0.112642152,0.699441941
04/17/2016,0.074342172,0.581253453
04/18/2016,0.054378084,0.358624356
04/19/2016,0.045648808,0.306351677
04/20/2016,0.038007133,0.316563923
04/21/2016,0.036231921,0.331284623
04/22/2016,0.040411219,0.284432279
04/23/2016,0.043409956,0.31266261
04/24/2016,0.02911213,0.39134111
04/25/2016,0.029088267,0.416864155
04/26/2016,0.03711291,0.323028683
04/27/2016,0.029527866,0.40316065
04/28/2016,0.06934047,0.631579418
04/29/2016,0.03789639,0.334529782
04/30/2016,0.036476062,0.35492271
05/01/2016,0.114425986,0.725048832
05/02/2016,0.114575567,0.725648652
05/03/2016,0.114725149,0.726248473
05/04/2016,0.11487473,0.726848293
05/05/2016,0.115024311,0.727448113
05/06/2016,0.115173892,0.728047934
05/07/2016,0.115323474,0.728647754
05/08/2016,0.067301252,0.680789606
05/09/2016,0.034187135,0.434933499
05/10/2016,0.039418571,0.441316561
05/11/2016,0.085051199,0.74116188
05/12/2016,0.11607138,0.731646855
05/13/2016,0.116220961,0.732246676
05/14/2016,0.116370542,0.732846496
05/15/2016,0.116520123,0.733446316
05/16/2016,0.038411818,0.489622069
05/17/2016,0.021787193,0.620269254
05/18/2016,0.110120947,0.743202431
05/19/2016,0.043602709,0.53589514
05/20/2016,0.047001466,0.548719266
05/21/2016,0.079003316,0.74152177
05/22/2016,0.107835111,0.73303377
05/23/2016,0.114548056,0.718029443
05/24/2016,0.114169517,0.715260024
05/25/2016,0.031530828,0.659823796
05/26/2016,0.02192322,0.763742255
05/27/2016,0.021529866,0.792046311
05/28/2016,0.021924428,0.789357393
05/29/2016,0.022081413,0.7929661
05/30/2016,0.02199361,0.809255168
05/31/2016,0.021990484,0.820427794
06/01/2016,0.024106491,0.819108877
06/02/2016,0.02720723,0.817737453
06/03/2016,0.027133238,0.82732314
06/04/2016,0.027829242,0.818216772
06/05/2016,0.028027952,0.821253806
06/06/2016,0.027826497,0.833991279
06/07/2016,0.027746275,0.843794691
06/08/2016,0.027647184,0.854052461
06/09/2016,0.027766711,0.858887125
06/10/2016,0.027747451,0.865832286
06/11/2016,0.028009236,0.865892269
06/12/2016,0.028196362,0.867721375
06/13/2016,0.028313371,0.871312865
06/14/2016,0.028277758,0.878957474
06/15/2016,0.028503084,0.87971774
06/16/2016,0.028742374,0.879995398
06/17/2016,0.028503185,0.893551112
06/18/2016,0.028817018,0.891717689
06/19/2016,0.029334523,0.883797134
06/20/2016,0.029104593,0.89751466
06/21/2016,0.02918485,0.902289715
06/22/2016,0.029373912,0.903796063
06/23/2016,0.029454422,0.908599182
06/24/2016,0.029552632,0.912890326
06/25/2016,0.029575316,0.919619899
06/26/2016,0.02992116,0.915973717
06/27/2016,0.029816984,0.926921954
06/28/2016,0.030064426,0.926351136
06/29/2016,0.030190079,0.929788482
06/30/2016,0.030231863,0.936109373
07/01/2016,0.030376338,0.938931453
07/02/2016,0.030451726,0.945115189
07/03/2016,0.030805076,0.944299699
07/04/2016,0.031199986,0.941933097
07/05/2016,0.031274818,0.9511022
07/06/2016,0.031347992,0.960460985
07/07/2016,0.031866358,0.953489119
07/08/2016,0.031974219,0.961666917
07/09/2016,0.031183541,1.005006585
07/10/2016,0.029838753,1.137786461
07/11/2016,0.038373791,1.812885684
07/12/2016,0.07164701,0.602189357
07/13/2016,0.045177475,0.654230398
07/14/2016,0.082382453,0.588758711
07/15/2016,0.079523495,0.589804827
07/16/2016,0.078251245,0.589363702
07/17/2016,0.047882465,1.003727561
07/18/2016,0.050080342,1.311187947
