Date,DON Load SAR,NO3 Load SAR,NH4 Load SAR,DON Load GR,NO3 Load GR,NH4 Load GR,ddon,ddin,dtn,TEMP
12/03/2004,2465,18334,422,31687,10566,1546,0.34152,0.30868,0.6502,15.62959998
12/04/2004,2264,18174,389,34582,10833,1712,0.36846,0.31108,0.67954,15.13599998
12/05/2004,2185,18098,376,35454,10905,1762,0.37639,0.31141,0.6878,14.64239998
12/06/2004,2067,17970,357,34930,10862,1732,0.36997,0.30921,0.67918,14.14879998
12/07/2004,1970,17848,342,33973,10780,1676,0.35943,0.30646,0.66589,13.65519998
12/08/2004,1874,17713,326,33583,10746,1654,0.35457,0.30439,0.65896,13.16159998
12/09/2004,1779,17561,311,33367,10726,1642,0.35146,0.3024,0.65386,12.66799998
12/10/2004,1584,17185,279,32331,10629,1582,0.33915,0.29675,0.6359,12.17439999
12/11/2004,1492,16974,265,31259,10523,1521,0.32751,0.29283,0.62034,11.68079999
12/12/2004,1429,16812,254,30448,10438,1476,0.31877,0.2898,0.60857,11.18719999
12/13/2004,1366,16638,244,29810,10368,1440,0.31176,0.2869,0.59866,10.69359999
12/14/2004,1321,16506,237,29259,10306,1409,0.3058,0.28458,0.59038,10.19999999
12/15/2004,1268,16338,229,28710,10241,1378,0.29978,0.28186,0.58164,10.53049999
12/16/2004,1225,16189,221,28331,10196,1358,0.29556,0.27964,0.5752,10.86099999
12/17/2004,1190,16064,216,27953,10150,1337,0.29143,0.27767,0.5691,11.19149998
12/18/2004,1155,15934,210,27659,10113,1320,0.28814,0.27577,0.56391,11.52199998
12/19/2004,1121,15798,205,27450,10086,1309,0.28571,0.27398,0.55969,11.85249998
12/20/2004,1087,15657,199,27157,10049,1293,0.28244,0.27198,0.55442,12.18299998
12/21/2004,1070,15584,196,26990,10027,1284,0.2806,0.27091,0.55151,12.51349997
12/22/2004,1044,15471,192,26823,10005,1275,0.27867,0.26943,0.5481,12.84399997
12/23/2004,1019,15354,188,26532,9966,1259,0.27551,0.26767,0.54318,13.17449997
12/24/2004,994,15234,184,26241,9926,1243,0.27235,0.26587,0.53822,13.50499997
12/25/2004,977,15152,181,23850,9574,1114,0.24827,0.26021,0.50848,13.83549996
12/26/2004,952,15024,177,16417,8073,733,0.17369,0.24007,0.41376,14.16599996
12/27/2004,928,14893,173,14926,7673,661,0.15854,0.234,0.39254,14.49649996
12/28/2004,895,14711,168,14170,7453,624,0.15065,0.22956,0.38021,14.82699996
12/29/2004,878,14617,165,13907,7374,612,0.14785,0.22768,0.37553,15.15749995
12/30/2004,870,14569,164,13382,7211,587,0.14252,0.22531,0.36783,15.48799995
12/31/2004,862,14521,163,13084,7116,573,0.13946,0.22373,0.36319,15.81849995
01/01/2005,854,14472,161,12713,6994,555,0.13567,0.22182,0.35749,16.14899995
01/02/2005,854,14472,161,12343,6869,538,0.13197,0.2204,0.35237,16.47949994
01/03/2005,854,14472,161,11099,6423,480,0.11953,0.21536,0.33489,16.80999994
01/04/2005,854,14472,161,11426,6545,495,0.1228,0.21673,0.33953,17.35999995
01/05/2005,887,14664,167,11281,6491,489,0.12168,0.21811,0.33979,19.51999998
01/06/2005,952,15024,177,10918,6354,472,0.1187,0.22027,0.33897,19.2385714
01/07/2005,887,14664,167,10592,6229,457,0.11479,0.21517,0.32996,18.95714283
01/08/2005,862,14521,163,10054,6013,433,0.10916,0.2113,0.32046,18.67571425
01/09/2005,838,14372,159,9804,5910,421,0.10642,0.20862,0.31504,18.39428568
01/10/2005,814,14219,155,9697,5865,417,0.10511,0.20656,0.31167,18.1128571
01/11/2005,814,14219,155,9697,5865,417,0.10511,0.20656,0.31167,17.83142853
01/12/2005,806,14166,154,9625,5835,413,0.10431,0.20568,0.30999,17.54999995
01/13/2005,798,14113,152,9590,5820,412,0.10388,0.20497,0.30885,17.47624995
01/14/2005,790,14060,151,9235,5667,396,0.10025,0.20274,0.30299,17.40249996
01/15/2005,774,13951,148,9271,5683,398,0.10045,0.2018,0.30225,17.32874996
01/16/2005,750,13782,144,11572,6598,502,0.12322,0.21026,0.33348,17.25499997
01/17/2005,742,13725,143,8114,5153,347,0.08856,0.19368,0.28224,17.18124997
01/18/2005,734,13667,142,5605,3802,239,0.06339,0.1785,0.24189,17.10749997
01/19/2005,718,13549,139,6204,4153,264,0.06922,0.18105,0.25027,17.03374998
01/20/2005,711,13489,138,7048,4616,300,0.07759,0.18543,0.26302,16.95999998
01/21/2005,703,13428,137,6573,4360,280,0.07276,0.18205,0.25481,17.10555554
01/22/2005,695,13366,135,6271,4191,267,0.06966,0.17959,0.24925,17.25111109
01/23/2005,687,13304,134,6708,4434,286,0.07395,0.18158,0.25553,17.39666665
01/24/2005,672,13177,132,6844,4507,292,0.07516,0.18108,0.25624,17.5422222
01/25/2005,653,13021,129,6878,4526,293,0.07531,0.17969,0.255,17.68777776
01/26/2005,641,12914,127,7082,4634,302,0.07723,0.17977,0.257,17.83333332
01/27/2005,646,12961,127,6506,4323,277,0.07152,0.17688,0.2484,17.97888887
01/28/2005,1078,15620,198,11135,6437,482,0.12213,0.22737,0.3495,18.12444443
01/29/2005,1011,15315,187,16997,8218,762,0.18008,0.24482,0.4249,18.26999998
01/30/2005,1903,17755,331,19701,8825,898,0.21604,0.27809,0.49413,18.41555554
01/31/2005,1593,17205,281,22507,9352,1043,0.241,0.27881,0.51981,18.5611111
02/01/2005,1130,15833,206,21901,9246,1012,0.23031,0.26297,0.49328,18.70666665
02/02/2005,1044,15471,192,22385,9331,1037,0.23429,0.26031,0.4946,18.85222221
02/03/2005,1242,16249,224,23238,9475,1082,0.2448,0.2703,0.5151,18.99777776
02/04/2005,1519,17039,269,22426,9338,1039,0.23945,0.27685,0.5163,19.14333332
02/05/2005,1295,16423,233,21538,9180,993,0.22833,0.26829,0.49662,19.28888887
02/06/2005,1019,15354,188,15803,7913,703,0.16822,0.24158,0.4098,19.43444443
02/07/2005,903,14757,169,12898,7055,564,0.13801,0.22545,0.36346,19.57999999
02/08/2005,854,14472,161,11755,6664,510,0.12609,0.21807,0.34416,19.72555554
02/09/2005,903,14757,169,18675,8607,846,0.19578,0.24379,0.43957,19.8711111
02/10/2005,1095,15693,201,28542,10221,1369,0.29637,0.27484,0.57121,20.01666665
02/11/2005,1011,15315,187,26782,9999,1272,0.27793,0.26773,0.54566,20.16222221
02/12/2005,928,14893,173,16842,8180,754,0.1777,0.24,0.4177,20.30777777
02/13/2005,870,14569,164,12417,6894,541,0.13287,0.22168,0.35455,20.45333332
02/14/2005,838,14372,159,10881,6341,470,0.11719,0.21342,0.33061,20.59888888
02/15/2005,814,14219,155,9946,5969,428,0.1076,0.20771,0.31531,20.74444443
02/16/2005,806,14166,154,9377,5729,402,0.10183,0.20451,0.30634,20.88999999
02/17/2005,798,14113,152,8953,5542,383,0.09751,0.2019,0.29941,20.85222221
02/18/2005,782,14006,150,8672,5415,371,0.09454,0.19942,0.29396,20.81444443
02/19/2005,774,13951,148,8497,5334,363,0.09271,0.19796,0.29067,20.77666665
02/20/2005,758,13839,146,8323,5252,356,0.09081,0.19593,0.28674,20.73888887
02/21/2005,750,13782,144,8323,5252,356,0.09073,0.19534,0.28607,20.70111109
02/22/2005,742,13725,143,8288,5236,354,0.0903,0.19458,0.28488,20.66333331
02/23/2005,750,13782,144,8288,5236,354,0.09038,0.19516,0.28554,20.62555554
02/24/2005,774,13951,148,15116,7726,670,0.1589,0.22495,0.38385,20.58777776
02/25/2005,1770,17545,309,23075,9448,1073,0.24845,0.28375,0.5322,20.54999998
02/26/2005,3337,18655,564,12750,7006,557,0.16087,0.26782,0.42869,20.5122222
02/27/2005,2274,18183,391,20297,8945,928,0.22571,0.28447,0.51018,20.47444442
02/28/2005,2234,18146,384,18557,8581,840,0.20791,0.27951,0.48742,20.43666664
03/01/2005,2546,18387,435,16110,7994,718,0.18656,0.27534,0.4619,20.39888886
03/02/2005,2028,17923,351,16803,8171,752,0.18831,0.27197,0.46028,20.36111108
03/03/2005,1447,16859,257,14170,7453,624,0.15617,0.25193,0.4081,20.3233333
03/04/2005,1190,16064,216,15192,7747,673,0.16382,0.247,0.41082,20.28555552
03/05/2005,1304,16451,234,22588,9366,1048,0.23892,0.27099,0.50991,20.24777774
03/06/2005,1789,17577,312,24588,9688,1154,0.26377,0.28731,0.55108,20.20999996
03/07/2005,2126,18036,367,25329,9798,1194,0.27455,0.29395,0.5685,20.17222218
03/08/2005,3272,18647,553,33410,10730,1644,0.36682,0.31574,0.68256,20.1344444
03/09/2005,3218,18638,544,43512,11427,2245,0.4673,0.32854,0.79584,20.09666663
03/10/2005,2546,18387,435,37695,11075,1894,0.40241,0.31791,0.72032,20.05888885
03/11/2005,1676,17374,294,28963,10271,1393,0.30639,0.29332,0.59971,20.02111107
03/12/2005,1348,16586,241,20576,9000,943,0.21924,0.2677,0.48694,19.98333329
03/13/2005,1225,16189,221,16687,8142,747,0.17912,0.25299,0.43211,19.94555551
03/14/2005,1138,15867,208,15497,7831,688,0.16635,0.24594,0.41229,19.90777773
03/15/2005,1078,15620,198,14623,7586,646,0.15701,0.2405,0.39751,19.86999995
03/16/2005,1053,15509,194,14207,7464,626,0.1526,0.23793,0.39053,19.92318177
03/17/2005,1044,15471,192,14358,7509,633,0.15402,0.23805,0.39207,19.97636359
03/18/2005,1011,15315,187,14547,7564,642,0.15558,0.23708,0.39266,20.02954541
03/19/2005,1044,15471,192,14547,7564,642,0.15591,0.23869,0.3946,20.08272722
03/20/2005,1714,17445,300,25206,9780,1187,0.2692,0.28712,0.55632,20.13590904
03/21/2005,5215,18413,875,52732,11787,2825,0.57947,0.339,0.91847,20.18909086
03/22/2005,2018,17911,350,42608,11380,2190,0.44626,0.31831,0.76457,20.24227268
03/23/2005,1225,16189,221,28205,10181,1350,0.2943,0.27941,0.57371,20.2954545
03/24/2005,1053,15509,194,21780,9224,1005,0.22833,0.25932,0.48765,20.34863632
03/25/2005,977,15152,181,18596,8590,842,0.19573,0.24765,0.44338,20.40181814
03/26/2005,928,14893,173,15995,7964,712,0.16923,0.23742,0.40665,20.45499995
03/27/2005,895,14711,168,14888,7662,659,0.15783,0.232,0.38983,20.50818177
03/28/2005,846,14422,160,13756,7328,604,0.14602,0.22514,0.37116,20.56136359
03/29/2005,887,14664,167,11719,6651,509,0.12606,0.21991,0.34597,20.61454541
03/30/2005,903,14757,169,11281,6491,489,0.12184,0.21906,0.3409,20.66772723
03/31/2005,862,14521,163,11135,6437,482,0.11997,0.21603,0.336,20.72090905
04/01/2005,830,14322,158,9732,5880,418,0.10562,0.20778,0.3134,20.77409087
04/02/2005,790,14060,151,9271,5683,398,0.10061,0.20292,0.30353,20.82727269
04/03/2005,758,13839,146,8777,5463,376,0.09535,0.19824,0.29359,20.8804545
04/04/2005,734,13667,142,8323,5252,356,0.09057,0.19417,0.28474,20.93363632
04/05/2005,718,13549,139,8149,5170,348,0.08867,0.19206,0.28073,20.98681814
04/06/2005,711,13489,138,8392,5285,359,0.09103,0.19271,0.28374,21.03999996
04/07/2005,687,13304,134,8427,5302,360,0.09114,0.191,0.28214,21.33499998
04/08/2005,672,13177,132,8010,5103,342,0.08682,0.18754,0.27436,21.63
04/09/2005,664,13113,130,7287,4741,311,0.07951,0.18295,0.26246,21.96499999
04/10/2005,650,12994,128,7014,4598,299,0.07664,0.18019,0.25683,22.29999999
04/11/2005,637,12880,126,6708,4434,286,0.07345,0.17726,0.25071,22.63499998
04/12/2005,621,12736,123,6439,4285,274,0.0706,0.17418,0.24478,22.96999997
04/13/2005,610,12638,122,6573,4360,280,0.07183,0.174,0.24583,23.14999998
04/14/2005,610,12631,121,6439,4285,274,0.07049,0.17311,0.2436,22.13999999
04/15/2005,579,12334,116,6204,4153,264,0.06783,0.16867,0.2365,22.20499999
04/16/2005,557,12114,113,6237,4172,266,0.06794,0.16665,0.23459,22.26999999
04/17/2005,540,11934,110,5870,3960,250,0.0641,0.16254,0.22664,22.33499999
04/18/2005,523,11749,107,5704,3862,243,0.06227,0.15961,0.22188,22.39999999
04/19/2005,506,11567,104,5804,3921,248,0.0631,0.1584,0.2215,22.46499999
04/20/2005,498,11465,103,6204,4153,264,0.06702,0.15985,0.22687,22.52999999
04/21/2005,498,11465,103,6170,4134,263,0.06668,0.15965,0.22633,22.59499999
04/22/2005,495,11431,102,5903,3980,252,0.06398,0.15765,0.22163,22.65999999
04/23/2005,490,11379,102,5047,3458,216,0.05537,0.15155,0.20692,22.72499999
04/24/2005,481,11266,100,5178,3540,222,0.05659,0.15128,0.20787,22.78999999
04/25/2005,476,11213,99,5605,3802,239,0.06081,0.15353,0.21434,22.85499999
04/26/2005,474,11186,99,5970,4018,255,0.06444,0.15558,0.22002,22.91999999
04/27/2005,458,10979,96,5804,3921,248,0.06262,0.15244,0.21506,22.98499999
04/28/2005,455,10951,96,5970,4018,255,0.06425,0.1532,0.21745,23.04999999
04/29/2005,443,10793,94,6170,4134,263,0.06613,0.15284,0.21897,23.11499998
04/30/2005,429,10602,91,6170,4134,263,0.06599,0.1509,0.21689,23.17999998
05/01/2005,441,10765,93,5770,3901,246,0.06211,0.15005,0.21216,23.24499998
05/02/2005,468,11115,98,5605,3802,239,0.06073,0.15254,0.21327,23.30999998
05/03/2005,457,10970,96,5440,3702,232,0.05897,0.15,0.20897,23.37499998
05/04/2005,456,10960,96,5572,3782,238,0.06028,0.15076,0.21104,23.43999998
05/05/2005,451,10896,95,5407,3682,231,0.05858,0.14904,0.20762,23.50499998
05/06/2005,451,10896,95,5374,3662,230,0.05825,0.14883,0.20708,23.56999998
05/07/2005,464,11061,97,5342,3642,228,0.05806,0.15028,0.20834,23.63499998
05/08/2005,465,11070,97,5837,3940,249,0.06302,0.15356,0.21658,23.69999998
05/09/2005,1393,16714,249,19226,8726,874,0.20619,0.26563,0.47182,23.76499998
05/10/2005,928,14893,173,35585,10916,1770,0.36513,0.27752,0.64265,23.82999998
05/11/2005,664,13113,130,25619,9839,1209,0.26283,0.24291,0.50574,23.89499998
05/12/2005,672,13177,132,16494,8093,737,0.17166,0.22139,0.39305,23.95999998
05/13/2005,544,11982,111,9377,5729,402,0.09921,0.18224,0.28145,24.11542855
05/14/2005,490,11371,101,7048,4616,300,0.07538,0.16388,0.23926,24.27085712
05/15/2005,491,11388,102,6607,4379,282,0.07098,0.16151,0.23249,24.42628569
05/16/2005,525,11774,107,6439,4285,274,0.06964,0.1644,0.23404,24.58171427
05/17/2005,524,11765,107,6405,4266,273,0.06929,0.16411,0.2334,24.73714284
05/18/2005,519,11708,106,6137,4115,262,0.06656,0.16191,0.22847,24.89257141
05/19/2005,590,12444,118,6170,4134,263,0.0676,0.16959,0.23719,25.04799998
05/20/2005,508,11584,104,6338,4229,270,0.06846,0.16187,0.23033,25.20342855
05/21/2005,456,10960,96,6003,4038,256,0.06459,0.1535,0.21809,25.35885712
05/22/2005,408,10307,88,5671,3842,242,0.06079,0.14479,0.20558,25.51428569
05/23/2005,396,10144,86,5112,3499,219,0.05508,0.13948,0.19456,25.66971427
05/24/2005,389,10030,84,5080,3478,218,0.05469,0.1381,0.19279,25.82514284
05/25/2005,400,10195,86,5243,3581,224,0.05643,0.14086,0.19729,25.98057141
05/26/2005,384,9967,84,5243,3581,224,0.05627,0.13856,0.19483,26.13599998
05/27/2005,365,9667,80,5112,3499,219,0.05477,0.13465,0.18942,26.29142855
05/28/2005,342,9298,76,5014,3437,215,0.05356,0.13026,0.18382,26.44685712
05/29/2005,453,10924,95,5243,3581,224,0.05696,0.14824,0.2052,26.60228569
05/30/2005,672,13177,132,10484,6186,452,0.11156,0.19947,0.31103,26.75771427
05/31/2005,961,15067,179,7390,4794,315,0.08351,0.20355,0.28706,26.91314284
06/01/2005,1181,16032,214,7390,4794,315,0.08571,0.21355,0.29926,27.06857141
06/02/2005,878,14617,165,7699,4950,328,0.08577,0.2006,0.28637,27.22399998
06/03/2005,822,14270,156,8045,5120,344,0.08867,0.1989,0.28757,27.37942855
06/04/2005,1348,16586,241,6573,4360,280,0.07921,0.21467,0.29388,27.53485712
06/05/2005,878,14617,165,6338,4229,270,0.07216,0.19281,0.26497,27.69028569
06/06/2005,679,13241,133,6237,4172,266,0.06916,0.17812,0.24728,27.84571427
06/07/2005,610,12631,121,6271,4191,267,0.06881,0.1721,0.24091,28.00114284
06/08/2005,546,12005,111,5970,4018,255,0.06516,0.16389,0.22905,28.15657141
06/09/2005,531,11846,108,5506,3742,235,0.06037,0.15931,0.21968,28.31199998
06/10/2005,513,11642,105,4593,3164,198,0.05106,0.15109,0.20215,28.46742855
06/11/2005,498,11465,103,4658,3207,200,0.05156,0.14975,0.20131,28.62285712
06/12/2005,498,11465,103,4561,3143,196,0.05059,0.14907,0.19966,28.77828569
06/13/2005,487,11336,101,4209,2906,182,0.04696,0.14525,0.19221,28.93371427
06/14/2005,469,11124,98,4304,2971,186,0.04773,0.14379,0.19152,29.08914284
06/15/2005,444,10803,94,4433,3057,191,0.04877,0.14145,0.19022,29.24457141
06/16/2005,429,10602,91,4082,2818,177,0.04511,0.13688,0.18199,29.39999998
06/17/2005,402,10226,87,4018,2774,174,0.0442,0.13261,0.17681,29.47199998
06/18/2005,372,9786,82,4050,2796,175,0.04422,0.12839,0.17261,29.54399998
06/19/2005,350,9423,78,4145,2862,179,0.04495,0.12542,0.17037,29.61599998
06/20/2005,328,9054,74,4050,2796,175,0.04378,0.12099,0.16477,29.68799997
06/21/2005,279,8159,65,3892,2686,169,0.04171,0.11079,0.1525,29.75999997
06/22/2005,258,7731,62,3609,2484,158,0.03867,0.10435,0.14302,29.83199997
06/23/2005,269,7948,64,3734,2574,163,0.04003,0.10749,0.14752,29.90399997
06/24/2005,270,7974,64,3766,2596,164,0.04036,0.10798,0.14834,29.97599997
06/25/2005,260,7772,62,4018,2774,174,0.04278,0.10782,0.1506,30.04799997
06/26/2005,254,7634,61,3892,2686,169,0.04146,0.1055,0.14696,30.11999997
06/27/2005,229,7093,56,3577,2461,156,0.03806,0.09766,0.13572,30.19199997
06/28/2005,222,6930,55,3609,2484,158,0.03831,0.09627,0.13458,30.26399996
06/29/2005,219,6855,55,3703,2552,161,0.03922,0.09623,0.13545,30.33599996
06/30/2005,213,6734,54,3609,2484,158,0.03822,0.0943,0.13252,30.40799996
07/01/2005,213,6719,54,3703,2552,161,0.03916,0.09486,0.13402,30.47999996
07/02/2005,211,6673,53,3484,2393,153,0.03695,0.09272,0.12967,30.33499997
07/03/2005,207,6581,53,3609,2484,158,0.03816,0.09276,0.13092,30.18999997
07/04/2005,206,6550,52,3453,2371,151,0.03659,0.09124,0.12783,30.04499998
07/05/2005,201,6441,52,3359,2302,148,0.0356,0.08943,0.12503,29.89999998
07/06/2005,196,6315,51,3422,2348,150,0.03618,0.08864,0.12482,30.56999999
07/07/2005,186,6059,49,3484,2393,153,0.0367,0.08654,0.12324,29.63999999
07/08/2005,187,6075,49,3484,2393,153,0.03671,0.0867,0.12341,29.86999999
07/09/2005,202,6457,52,3453,2371,151,0.03655,0.09031,0.12686,30.09999999
07/10/2005,197,6331,51,3422,2348,150,0.03619,0.0888,0.12499,30.32999999
07/11/2005,186,6059,49,3359,2302,148,0.03545,0.08558,0.12103,30.55999998
07/12/2005,186,6043,49,3484,2393,153,0.0367,0.08638,0.12308,30.78999998
07/13/2005,186,6059,49,4304,2971,186,0.0449,0.09265,0.13755,31.01999998
07/14/2005,186,6043,49,4209,2906,182,0.04395,0.0918,0.13575,31.04515149
07/15/2005,198,6363,51,3640,2507,159,0.03838,0.0908,0.12918,31.07030301
07/16/2005,212,6704,53,3671,2529,160,0.03883,0.09446,0.13329,31.09545452
07/17/2005,391,10061,85,3020,2049,134,0.03411,0.12329,0.1574,31.12060604
07/18/2005,303,8606,70,2561,1695,116,0.02864,0.10487,0.13351,31.14575755
07/19/2005,498,11465,103,4917,3375,211,0.05415,0.15154,0.20569,31.17090907
07/20/2005,389,10041,84,4722,3249,203,0.05111,0.13577,0.18688,31.19606058
07/21/2005,504,11542,104,3892,2686,169,0.04396,0.14501,0.18897,31.2212121
07/22/2005,462,11034,97,3797,2619,165,0.04259,0.13915,0.18174,31.24636361
07/23/2005,369,9732,81,3515,2416,154,0.03884,0.12383,0.16267,31.27151513
07/24/2005,366,9689,81,3515,2416,154,0.03881,0.1234,0.16221,31.29666664
07/25/2005,406,10287,87,3174,2164,140,0.0358,0.12678,0.16258,31.32181815
07/26/2005,354,9490,78,3205,2187,141,0.03559,0.11896,0.15455,31.34696967
07/27/2005,324,8983,73,3266,2233,144,0.0359,0.11433,0.15023,31.37212118
07/28/2005,325,9006,73,3174,2164,140,0.03499,0.11383,0.14882,31.3972727
07/29/2005,307,8692,70,3174,2164,140,0.03481,0.11066,0.14547,31.42242421
07/30/2005,355,9512,79,3143,2141,139,0.03498,0.11871,0.15369,31.44757573
07/31/2005,506,11558,104,3112,2118,138,0.03618,0.13918,0.17536,31.47272724
08/01/2005,373,9797,82,3174,2164,140,0.03547,0.12183,0.1573,31.49787876
08/02/2005,322,8947,73,3266,2233,144,0.03588,0.11397,0.14985,31.52303027
08/03/2005,291,8392,68,2959,2002,132,0.0325,0.10594,0.13844,31.54818179
08/04/2005,280,8172,66,3020,2049,134,0.033,0.10421,0.13721,31.5733333
08/05/2005,270,7974,64,3143,2141,139,0.03413,0.10318,0.13731,31.59848481
08/06/2005,241,7367,59,3390,2325,149,0.03631,0.099,0.13531,31.62363633
08/07/2005,220,6900,55,2989,2025,133,0.03209,0.09113,0.12322,31.64878784
08/08/2005,216,6795,54,3328,2279,146,0.03544,0.09274,0.12818,31.67393936
08/09/2005,213,6719,54,3297,2256,145,0.0351,0.09174,0.12684,31.69909087
08/10/2005,210,6658,53,2928,1979,130,0.03138,0.0882,0.11958,31.72424239
08/11/2005,215,6765,54,2837,1909,127,0.03052,0.08855,0.11907,31.7493939
08/12/2005,218,6840,55,2989,2025,133,0.03207,0.09053,0.1226,31.77454542
08/13/2005,243,7410,59,3020,2049,134,0.03263,0.09652,0.12915,31.79969693
08/14/2005,354,9490,78,2928,1979,130,0.03282,0.11677,0.14959,31.82484845
08/15/2005,294,8443,68,2989,2025,133,0.03283,0.10669,0.13952,31.84999996
08/16/2005,247,7495,60,3112,2118,138,0.03359,0.09811,0.1317,31.75305552
08/17/2005,262,7813,62,2989,2025,133,0.03251,0.10033,0.13284,31.65611107
08/18/2005,243,7410,59,3174,2164,140,0.03417,0.09773,0.1319,31.55916663
08/19/2005,226,7034,56,3143,2141,139,0.03369,0.0937,0.12739,31.46222218
08/20/2005,216,6795,54,2989,2025,133,0.03205,0.09007,0.12212,31.36527774
08/21/2005,213,6734,54,2898,1956,129,0.03111,0.08873,0.11984,31.26833329
08/22/2005,204,6504,52,3051,2072,135,0.03255,0.08763,0.12018,31.17138885
08/23/2005,201,6426,51,3051,2072,135,0.03252,0.08684,0.11936,31.0744444
08/24/2005,203,6472,52,2928,1979,130,0.03131,0.08633,0.11764,30.97749996
08/25/2005,189,6140,49,2867,1932,128,0.03056,0.08249,0.11305,30.88055551
08/26/2005,191,6172,50,2867,1932,128,0.03058,0.08282,0.1134,30.78361107
08/27/2005,230,7122,57,2837,1909,127,0.03067,0.09215,0.12282,30.68666662
08/28/2005,240,7339,58,2761,1850,124,0.03001,0.09371,0.12372,30.58972218
08/29/2005,235,7238,58,2718,1818,122,0.02953,0.09236,0.12189,30.49277773
08/30/2005,228,7063,56,2609,1733,118,0.02837,0.0897,0.11807,30.39583329
08/31/2005,228,7063,56,2782,1867,124,0.0301,0.0911,0.1212,30.29888884
09/01/2005,229,7093,56,2706,1808,121,0.02935,0.09078,0.12013,30.2019444
09/02/2005,238,7296,58,2670,1780,120,0.02908,0.09254,0.12162,30.10499996
09/03/2005,242,7382,59,2867,1932,128,0.03109,0.09501,0.1261,30.00805551
09/04/2005,235,7224,58,2718,1818,122,0.02953,0.09222,0.12175,29.91111107
09/05/2005,228,7063,56,2652,1766,119,0.0288,0.09004,0.11884,29.81416662
09/06/2005,213,6719,54,2867,1932,128,0.0308,0.08833,0.11913,29.71722218
09/07/2005,220,6885,55,2712,1813,122,0.02932,0.08875,0.11807,29.62027773
09/08/2005,210,6658,53,2785,1869,125,0.02995,0.08705,0.117,29.52333329
09/09/2005,207,6581,53,2898,1956,129,0.03105,0.08719,0.11824,29.42638884
09/10/2005,206,6566,52,2676,1785,120,0.02882,0.08523,0.11405,29.3294444
